order_id,date,month,month_num,quarter,category,product,state,city,quantity,unit_price,discount_pct,revenue,profit,channel,payment,device,returned,rating,cost
ORD10820,2024-07-09,July,7,Q3,Beauty,Moisturiser,Gujarat,Ahmedabad,4,521,0,2084.0,1284.0,Referral,Cash on Delivery,Mobile,1,5,800
ORD10821,2024-06-20,June,6,Q2,Fashion,Kurta Set,Maharashtra,Mumbai,3,1099,0,3297.0,1497.0,Email Campaign,UPI,Mobile,0,5,1800
ORD10822,2024-08-07,August,8,Q3,Books,UPSC Guide,Delhi,Delhi,1,625,5,593.75,193.75,Direct,Cash on Delivery,Mobile,0,4,400
ORD10823,2024-01-06,January,1,Q1,Beauty,Moisturiser,Haryana,Gurugram,2,395,0,790.0,390.0,Referral,Wallet,Mobile,0,5,400
ORD10824,2024-11-08,November,11,Q4,Beauty,Face Serum,Maharashtra,Mumbai,1,874,20,699.2,399.2,Referral,Debit Card,Desktop,0,3,300
ORD10825,2024-10-10,October,10,Q4,Home & Kitchen,Bedsheet Set,Gujarat,Ahmedabad,4,1002,15,3406.8,1806.8,Social Media,Debit Card,Desktop,1,4,1600
ORD10826,2024-04-17,April,4,Q2,Books,UPSC Guide,Maharashtra,Mumbai,5,580,5,2755.0,755.0,Organic Search,UPI,Desktop,0,5,2000
ORD10827,2024-07-18,July,7,Q3,Fashion,Sneakers,Rajasthan,Jaipur,1,3506,10,3155.4,1655.4,Direct,UPI,Tablet,0,4,1500
ORD10828,2024-09-20,September,9,Q3,Electronics,Smartwatch,Tamil Nadu,Chennai,2,6938,5,13182.2,6182.2,Direct,Net Banking,Mobile,0,4,7000
ORD10829,2024-01-31,January,1,Q1,Groceries,Organic Honey,Uttar Pradesh,Bareilly,3,308,15,785.4,-54.6,Email Campaign,Credit Card,Mobile,0,3,840
ORD10830,2024-10-17,October,10,Q4,Books,Data Science Book,Uttar Pradesh,Lucknow,1,839,5,797.05,297.05,Email Campaign,Debit Card,Mobile,1,5,500
ORD10831,2024-12-23,December,12,Q4,Beauty,Face Serum,Haryana,Gurugram,1,343,5,325.85,25.85,Direct,UPI,Mobile,0,5,300
ORD10832,2024-05-16,May,5,Q2,Beauty,Moisturiser,Tamil Nadu,Chennai,1,315,0,315.0,115.0,Email Campaign,Credit Card,Mobile,1,4,200
ORD10833,2024-08-03,August,8,Q3,Electronics,Smartphone,Odisha,Bhubaneswar,2,25028,10,45050.4,15050.4,Paid Ad,UPI,Desktop,0,5,30000
ORD10834,2024-05-25,May,5,Q2,Groceries,Dry Fruits 500g,Odisha,Bhubaneswar,2,445,0,890.0,190.0,Paid Ad,Credit Card,Desktop,0,4,700
ORD10835,2024-11-04,November,11,Q4,Books,Data Science Book,Delhi,Delhi,5,681,20,2724.0,224.0,Social Media,Cash on Delivery,Mobile,1,5,2500
ORD10836,2024-12-23,December,12,Q4,Fashion,Jeans,Telangana,Hyderabad,2,1378,5,2618.2,1018.2,Paid Ad,Debit Card,Desktop,0,5,1600
ORD10837,2024-11-24,November,11,Q4,Home & Kitchen,Pressure Cooker,Delhi,Delhi,3,1251,25,2814.75,414.75,Direct,Debit Card,Mobile,0,4,2400
ORD10838,2024-10-19,October,10,Q4,Beauty,Face Serum,Odisha,Bhubaneswar,1,612,0,612.0,312.0,Referral,Net Banking,Mobile,0,4,300
ORD10839,2024-09-17,September,9,Q3,Electronics,Smartphone,Madhya Pradesh,Bhopal,5,26292,5,124887.0,49887.0,Social Media,UPI,Mobile,0,4,75000
ORD10840,2024-02-29,February,2,Q1,Beauty,Hair Oil,Maharashtra,Mumbai,3,225,20,540.0,90.0,Direct,UPI,Mobile,0,5,450
ORD10841,2024-03-23,March,3,Q1,Sports,Dumbbell Set,Karnataka,Bengaluru,1,1470,0,1470.0,670.0,Social Media,Cash on Delivery,Desktop,0,5,800
ORD10842,2024-09-26,September,9,Q3,Beauty,Hair Oil,Uttar Pradesh,Lucknow,2,334,5,634.6,334.6,Email Campaign,Debit Card,Mobile,0,4,300
ORD10843,2024-03-31,March,3,Q1,Books,UPSC Guide,Gujarat,Ahmedabad,1,534,0,534.0,134.0,Paid Ad,Credit Card,Mobile,0,4,400
ORD10844,2024-04-15,April,4,Q2,Groceries,Organic Honey,Maharashtra,Mumbai,1,492,5,467.4,187.4,Direct,Debit Card,Mobile,0,5,280
ORD10845,2024-07-04,July,7,Q3,Fashion,Saree,Tamil Nadu,Chennai,2,1327,0,2654.0,254.0,Referral,UPI,Mobile,0,4,2400
ORD10846,2024-08-31,August,8,Q3,Beauty,Hair Oil,Haryana,Gurugram,2,273,15,464.1,164.1,Paid Ad,Credit Card,Mobile,0,5,300
ORD10847,2024-10-08,October,10,Q4,Beauty,Face Serum,Gujarat,Ahmedabad,5,382,0,1910.0,410.0,Direct,Debit Card,Mobile,0,4,1500
ORD10848,2024-04-10,April,4,Q2,Fashion,Kurta Set,Madhya Pradesh,Bhopal,5,963,15,4092.75,1092.75,Referral,UPI,Mobile,0,5,3000
ORD10849,2024-05-13,May,5,Q2,Groceries,Organic Honey,Karnataka,Bengaluru,3,496,30,1041.6,201.6,Email Campaign,Debit Card,Mobile,0,4,840
ORD10850,2024-08-23,August,8,Q3,Beauty,Hair Oil,Punjab,Chandigarh,2,191,10,343.8,43.8,Referral,UPI,Desktop,0,5,300
ORD10851,2024-04-08,April,4,Q2,Fashion,Saree,Maharashtra,Mumbai,1,2144,25,1608.0,408.0,Organic Search,Credit Card,Mobile,0,5,1200
ORD10852,2024-09-09,September,9,Q3,Groceries,Organic Honey,Tamil Nadu,Chennai,2,547,0,1094.0,534.0,Social Media,Net Banking,Mobile,0,4,560
ORD10853,2024-12-17,December,12,Q4,Fashion,Sneakers,Karnataka,Bengaluru,1,2319,15,1971.15,471.15,Email Campaign,Debit Card,Mobile,0,3,1500
ORD10854,2024-05-30,May,5,Q2,Beauty,Face Serum,Maharashtra,Mumbai,1,625,10,562.5,262.5,Direct,Debit Card,Mobile,1,4,300
ORD10855,2024-07-13,July,7,Q3,Books,UPSC Guide,Maharashtra,Mumbai,1,451,20,360.8,-39.2,Email Campaign,UPI,Mobile,0,5,400
ORD10856,2024-08-09,August,8,Q3,Home & Kitchen,Air Fryer,Tamil Nadu,Chennai,1,4039,25,3029.25,529.25,Referral,Debit Card,Desktop,0,4,2500
ORD10857,2024-12-11,December,12,Q4,Beauty,Face Serum,Tamil Nadu,Chennai,4,547,15,1859.8,659.8,Referral,Credit Card,Mobile,0,5,1200
ORD10858,2024-02-29,February,2,Q1,Electronics,Smartwatch,Maharashtra,Mumbai,2,5888,10,10598.4,3598.4,Referral,UPI,Mobile,0,4,7000
ORD10859,2024-12-14,December,12,Q4,Groceries,Dry Fruits 500g,Telangana,Hyderabad,1,561,10,504.9,154.9,Social Media,UPI,Mobile,0,4,350
ORD10860,2024-08-12,August,8,Q3,Fashion,Saree,Delhi,Delhi,1,3093,10,2783.7,1583.7,Social Media,Debit Card,Desktop,0,4,1200
ORD10861,2024-07-21,July,7,Q3,Fashion,Kurta Set,West Bengal,Kolkata,4,865,5,3287.0,887.0,Direct,UPI,Desktop,0,5,2400
ORD10862,2024-01-19,January,1,Q1,Beauty,Hair Oil,Maharashtra,Mumbai,2,180,10,324.0,24.0,Paid Ad,Credit Card,Mobile,1,5,300
ORD10863,2024-03-03,March,3,Q1,Home & Kitchen,Pressure Cooker,Rajasthan,Jaipur,2,1885,0,3770.0,2170.0,Organic Search,Wallet,Mobile,0,5,1600
ORD10864,2024-05-30,May,5,Q2,Electronics,Smartwatch,Haryana,Gurugram,1,5622,20,4497.6,997.6,Direct,Credit Card,Mobile,0,4,3500
ORD10865,2024-11-16,November,11,Q4,Sports,Yoga Mat,Uttar Pradesh,Bareilly,2,910,10,1638.0,838.0,Referral,Debit Card,Mobile,0,1,800
ORD10866,2024-03-17,March,3,Q1,Sports,Dumbbell Set,Rajasthan,Jaipur,1,2051,10,1845.9,1045.9,Organic Search,Credit Card,Desktop,0,4,800
ORD10867,2024-01-21,January,1,Q1,Electronics,Laptop,Uttar Pradesh,Bareilly,2,53195,0,106390.0,36390.0,Paid Ad,Cash on Delivery,Mobile,0,2,70000
ORD10868,2024-06-15,June,6,Q2,Home & Kitchen,Bedsheet Set,Tamil Nadu,Chennai,2,911,25,1366.5,566.5,Organic Search,UPI,Desktop,0,5,800
ORD10869,2024-08-09,August,8,Q3,Beauty,Moisturiser,Haryana,Gurugram,1,501,10,450.9,250.9,Email Campaign,Debit Card,Mobile,0,4,200
ORD10870,2024-05-28,May,5,Q2,Electronics,Smartphone,Uttar Pradesh,Bareilly,1,17159,0,17159.0,2159.0,Direct,Debit Card,Desktop,0,5,15000
ORD10871,2024-05-11,May,5,Q2,Fashion,Saree,Tamil Nadu,Chennai,1,2262,25,1696.5,496.5,Social Media,Debit Card,Mobile,1,5,1200
ORD10872,2024-09-06,September,9,Q3,Fashion,Kurta Set,Punjab,Chandigarh,2,947,25,1420.5,220.5,Referral,Cash on Delivery,Mobile,0,2,1200
ORD10873,2024-10-03,October,10,Q4,Books,Data Science Book,Telangana,Hyderabad,3,589,25,1325.25,-174.75,Organic Search,Debit Card,Mobile,0,4,1500
ORD10874,2024-03-25,March,3,Q1,Books,Data Science Book,Tamil Nadu,Chennai,1,784,20,627.2,127.2,Direct,UPI,Mobile,0,3,500
ORD10875,2024-08-09,August,8,Q3,Home & Kitchen,Air Fryer,Punjab,Chandigarh,2,4574,0,9148.0,4148.0,Referral,Cash on Delivery,Desktop,0,2,5000
ORD10876,2024-06-24,June,6,Q2,Home & Kitchen,Pressure Cooker,Punjab,Chandigarh,1,1511,30,1057.7,257.7,Organic Search,Credit Card,Mobile,1,4,800
ORD10877,2024-11-12,November,11,Q4,Electronics,Earbuds,West Bengal,Kolkata,1,2731,20,2184.8,984.8,Direct,Wallet,Mobile,0,4,1200
ORD10878,2024-07-02,July,7,Q3,Electronics,Laptop,Odisha,Bhubaneswar,2,57294,10,103129.2,33129.2,Organic Search,Debit Card,Mobile,0,4,70000
ORD10879,2024-10-01,October,10,Q4,Electronics,Smartwatch,Telangana,Hyderabad,1,6373,25,4779.75,1279.75,Direct,Credit Card,Tablet,0,4,3500
ORD10880,2024-01-18,January,1,Q1,Electronics,Earbuds,Madhya Pradesh,Bhopal,1,1331,0,1331.0,131.0,Email Campaign,Cash on Delivery,Mobile,0,5,1200
ORD10881,2024-01-22,January,1,Q1,Beauty,Face Serum,Karnataka,Bengaluru,5,630,10,2835.0,1335.0,Email Campaign,UPI,Desktop,0,3,1500
ORD10882,2024-04-18,April,4,Q2,Sports,Yoga Mat,Kerala,Kochi,1,892,10,802.8,402.8,Email Campaign,UPI,Mobile,0,4,400
ORD10883,2024-09-30,September,9,Q3,Electronics,Earbuds,Punjab,Chandigarh,4,2462,15,8370.8,3570.8,Email Campaign,UPI,Mobile,0,4,4800
ORD10884,2024-11-19,November,11,Q4,Electronics,Laptop,Delhi,Delhi,1,58731,0,58731.0,23731.0,Referral,Net Banking,Tablet,0,1,35000
ORD10885,2024-07-09,July,7,Q3,Sports,Yoga Mat,Maharashtra,Mumbai,1,773,15,657.05,257.05,Organic Search,Net Banking,Mobile,0,4,400
ORD10886,2024-02-09,February,2,Q1,Home & Kitchen,Bedsheet Set,Tamil Nadu,Chennai,2,1020,30,1428.0,628.0,Paid Ad,UPI,Mobile,0,1,800
ORD10887,2024-04-02,April,4,Q2,Books,Data Science Book,Odisha,Bhubaneswar,1,680,25,510.0,10.0,Paid Ad,Credit Card,Mobile,0,5,500
ORD10888,2024-12-16,December,12,Q4,Home & Kitchen,Air Fryer,Madhya Pradesh,Bhopal,1,4743,0,4743.0,2243.0,Paid Ad,Debit Card,Desktop,0,3,2500
ORD10889,2024-11-23,November,11,Q4,Beauty,Moisturiser,Telangana,Hyderabad,2,269,20,430.4,30.4,Email Campaign,Credit Card,Mobile,0,3,400
ORD10890,2024-06-07,June,6,Q2,Fashion,Kurta Set,Karnataka,Bengaluru,1,754,10,678.6,78.6,Referral,Credit Card,Mobile,0,3,600
ORD10891,2024-06-27,June,6,Q2,Electronics,Laptop,Delhi,Delhi,1,40580,5,38551.0,3551.0,Referral,UPI,Desktop,0,5,35000
ORD10892,2024-10-07,October,10,Q4,Electronics,Earbuds,Uttar Pradesh,Lucknow,1,2799,10,2519.1,1319.1,Email Campaign,UPI,Mobile,0,3,1200
ORD10893,2024-02-07,February,2,Q1,Electronics,Smartwatch,Tamil Nadu,Chennai,2,5409,5,10277.1,3277.1,Referral,UPI,Mobile,0,5,7000
ORD10894,2024-05-15,May,5,Q2,Home & Kitchen,Pressure Cooker,West Bengal,Kolkata,2,1886,15,3206.2,1606.2,Email Campaign,Wallet,Tablet,0,5,1600
ORD10895,2024-02-19,February,2,Q1,Home & Kitchen,Bedsheet Set,Haryana,Gurugram,3,663,20,1591.2,391.2,Direct,Credit Card,Desktop,0,5,1200
ORD10896,2024-12-15,December,12,Q4,Beauty,Moisturiser,Odisha,Bhubaneswar,5,504,20,2016.0,1016.0,Social Media,UPI,Mobile,0,5,1000
ORD10897,2024-12-09,December,12,Q4,Groceries,Dry Fruits 500g,Delhi,Delhi,4,703,30,1968.4,568.4,Direct,Credit Card,Mobile,1,5,1400
ORD10898,2024-06-11,June,6,Q2,Fashion,Kurta Set,Madhya Pradesh,Bhopal,1,963,15,818.55,218.55,Email Campaign,UPI,Mobile,0,5,600
ORD10899,2024-04-09,April,4,Q2,Electronics,Laptop,Kerala,Kochi,2,48900,20,78240.0,8240.0,Email Campaign,Debit Card,Mobile,0,1,70000
ORD10900,2024-06-29,June,6,Q2,Home & Kitchen,Pressure Cooker,Maharashtra,Mumbai,1,1695,10,1525.5,725.5,Direct,Credit Card,Desktop,0,5,800
ORD10901,2024-09-15,September,9,Q3,Books,Data Science Book,Gujarat,Ahmedabad,1,747,15,634.95,134.95,Organic Search,UPI,Desktop,1,5,500
ORD10902,2024-10-09,October,10,Q4,Books,Data Science Book,West Bengal,Kolkata,4,778,15,2645.2,645.2,Referral,UPI,Mobile,0,4,2000
ORD10903,2024-03-14,March,3,Q1,Electronics,Laptop,Rajasthan,Jaipur,1,49756,0,49756.0,14756.0,Organic Search,Net Banking,Mobile,0,3,35000
ORD10904,2024-05-07,May,5,Q2,Books,Data Science Book,Madhya Pradesh,Bhopal,1,681,5,646.95,146.95,Paid Ad,UPI,Desktop,0,5,500
ORD10905,2024-09-18,September,9,Q3,Beauty,Face Serum,Punjab,Chandigarh,2,891,10,1603.8,1003.8,Paid Ad,Debit Card,Mobile,0,5,600
ORD10906,2024-07-02,July,7,Q3,Beauty,Face Serum,Tamil Nadu,Chennai,5,818,5,3885.5,2385.5,Referral,Credit Card,Mobile,0,3,1500
ORD10907,2024-09-22,September,9,Q3,Fashion,Kurta Set,Odisha,Bhubaneswar,1,1336,5,1269.2,669.2,Email Campaign,Cash on Delivery,Mobile,0,5,600
ORD10908,2024-06-18,June,6,Q2,Home & Kitchen,Air Fryer,Delhi,Delhi,1,3227,15,2742.95,242.95,Referral,UPI,Mobile,0,1,2500
ORD10909,2024-01-11,January,1,Q1,Books,UPSC Guide,Odisha,Bhubaneswar,1,585,10,526.5,126.5,Paid Ad,Debit Card,Mobile,0,2,400
ORD10910,2024-05-10,May,5,Q2,Beauty,Moisturiser,Uttar Pradesh,Bareilly,3,356,5,1014.6,414.6,Social Media,Credit Card,Tablet,0,4,600
ORD10911,2024-09-26,September,9,Q3,Sports,Dumbbell Set,Odisha,Bhubaneswar,2,1147,0,2294.0,694.0,Social Media,Debit Card,Desktop,0,5,1600
ORD10912,2024-08-20,August,8,Q3,Fashion,Saree,Delhi,Delhi,1,3167,0,3167.0,1967.0,Paid Ad,Wallet,Mobile,0,3,1200
ORD10913,2024-07-20,July,7,Q3,Electronics,Laptop,Gujarat,Ahmedabad,3,40561,20,97346.4,-7653.6,Email Campaign,Cash on Delivery,Desktop,0,4,105000
ORD10914,2024-05-10,May,5,Q2,Electronics,Laptop,Tamil Nadu,Chennai,2,56175,0,112350.0,42350.0,Direct,Debit Card,Tablet,0,4,70000
ORD10915,2024-11-05,November,11,Q4,Electronics,Smartphone,Karnataka,Bengaluru,5,26855,15,114133.75,39133.75,Email Campaign,Net Banking,Desktop,0,1,75000
ORD10916,2024-08-03,August,8,Q3,Electronics,Smartwatch,Rajasthan,Jaipur,1,7360,15,6256.0,2756.0,Organic Search,UPI,Desktop,0,2,3500
ORD10917,2024-05-06,May,5,Q2,Beauty,Face Serum,Gujarat,Ahmedabad,1,384,10,345.6,45.6,Email Campaign,UPI,Mobile,0,5,300
ORD10918,2024-08-27,August,8,Q3,Fashion,Saree,Gujarat,Ahmedabad,1,3489,10,3140.1,1940.1,Direct,Debit Card,Desktop,0,5,1200
ORD10919,2024-07-13,July,7,Q3,Fashion,Sneakers,Uttar Pradesh,Bareilly,2,2826,5,5369.4,2369.4,Direct,UPI,Mobile,0,3,3000
ORD10920,2024-07-21,July,7,Q3,Groceries,Organic Honey,Odisha,Bhubaneswar,2,434,25,651.0,91.0,Paid Ad,Cash on Delivery,Mobile,0,5,560
ORD10921,2024-11-01,November,11,Q4,Sports,Yoga Mat,Uttar Pradesh,Bareilly,1,1011,20,808.8,408.8,Referral,Credit Card,Desktop,0,4,400
ORD10922,2024-01-11,January,1,Q1,Books,Data Science Book,Kerala,Kochi,1,820,0,820.0,320.0,Email Campaign,Credit Card,Mobile,0,5,500
ORD10923,2024-01-02,January,1,Q1,Fashion,Saree,West Bengal,Kolkata,2,3461,10,6229.8,3829.8,Referral,Net Banking,Desktop,0,4,2400
ORD10924,2024-12-29,December,12,Q4,Fashion,Saree,Uttar Pradesh,Lucknow,1,3344,0,3344.0,2144.0,Social Media,Cash on Delivery,Mobile,1,3,1200
ORD10925,2024-09-29,September,9,Q3,Home & Kitchen,Air Fryer,Uttar Pradesh,Lucknow,1,5261,20,4208.8,1708.8,Direct,Wallet,Mobile,0,4,2500
ORD10926,2024-09-13,September,9,Q3,Electronics,Smartwatch,Rajasthan,Jaipur,1,5126,20,4100.8,600.8,Social Media,UPI,Mobile,0,3,3500
ORD10927,2024-04-17,April,4,Q2,Books,UPSC Guide,Punjab,Chandigarh,1,495,15,420.75,20.75,Direct,UPI,Mobile,0,5,400
ORD10928,2024-09-22,September,9,Q3,Electronics,Laptop,Haryana,Gurugram,1,58872,5,55928.4,20928.4,Direct,UPI,Mobile,0,4,35000
ORD10929,2024-02-24,February,2,Q1,Fashion,Saree,Maharashtra,Mumbai,2,1919,25,2878.5,478.5,Social Media,Debit Card,Tablet,0,4,2400
ORD10930,2024-02-28,February,2,Q1,Electronics,Laptop,Uttar Pradesh,Lucknow,1,51742,30,36219.4,1219.4,Paid Ad,UPI,Desktop,0,3,35000
ORD10931,2024-10-11,October,10,Q4,Home & Kitchen,Air Fryer,Odisha,Bhubaneswar,1,3099,0,3099.0,599.0,Referral,UPI,Desktop,0,4,2500
ORD10932,2024-01-24,January,1,Q1,Books,UPSC Guide,Gujarat,Ahmedabad,4,580,10,2088.0,488.0,Organic Search,Credit Card,Desktop,0,5,1600
ORD10933,2024-01-11,January,1,Q1,Electronics,Smartwatch,Maharashtra,Mumbai,1,4638,15,3942.3,442.3,Paid Ad,UPI,Mobile,0,4,3500
ORD10934,2024-01-09,January,1,Q1,Fashion,Sneakers,Uttar Pradesh,Bareilly,2,3531,20,5649.6,2649.6,Social Media,UPI,Mobile,0,3,3000
ORD10935,2024-10-27,October,10,Q4,Fashion,Saree,Maharashtra,Mumbai,2,3233,10,5819.4,3419.4,Referral,UPI,Mobile,0,4,2400
ORD10936,2024-08-11,August,8,Q3,Home & Kitchen,Bedsheet Set,Odisha,Bhubaneswar,3,552,5,1573.2,373.2,Referral,Debit Card,Mobile,1,4,1200
ORD10937,2024-02-28,February,2,Q1,Books,Data Science Book,Rajasthan,Jaipur,1,670,0,670.0,170.0,Organic Search,Cash on Delivery,Desktop,0,4,500
ORD10938,2024-11-12,November,11,Q4,Sports,Yoga Mat,Kerala,Kochi,1,751,15,638.35,238.35,Paid Ad,Credit Card,Mobile,1,5,400
ORD10939,2024-03-30,March,3,Q1,Groceries,Organic Honey,Maharashtra,Mumbai,3,437,20,1048.8,208.8,Paid Ad,UPI,Mobile,0,3,840
ORD10940,2024-11-11,November,11,Q4,Fashion,Jeans,Delhi,Delhi,4,1320,5,5016.0,1816.0,Email Campaign,Credit Card,Mobile,0,5,3200
ORD10941,2024-04-16,April,4,Q2,Beauty,Moisturiser,Odisha,Bhubaneswar,2,389,0,778.0,378.0,Email Campaign,Credit Card,Mobile,1,5,400
ORD10942,2024-09-03,September,9,Q3,Groceries,Dry Fruits 500g,Maharashtra,Mumbai,2,671,10,1207.8,507.8,Social Media,Credit Card,Mobile,0,5,700
ORD10943,2024-08-21,August,8,Q3,Fashion,Sneakers,Odisha,Bhubaneswar,1,2317,5,2201.15,701.15,Organic Search,Credit Card,Mobile,0,4,1500
ORD10944,2024-04-02,April,4,Q2,Fashion,Sneakers,Gujarat,Ahmedabad,1,2776,15,2359.6,859.6,Referral,UPI,Mobile,1,5,1500
ORD10945,2024-09-28,September,9,Q3,Fashion,Sneakers,Maharashtra,Mumbai,1,1843,10,1658.7,158.7,Direct,Net Banking,Mobile,0,5,1500
ORD10946,2024-12-21,December,12,Q4,Fashion,Kurta Set,Madhya Pradesh,Bhopal,1,800,5,760.0,160.0,Direct,UPI,Mobile,0,5,600
ORD10947,2024-09-04,September,9,Q3,Beauty,Face Serum,West Bengal,Kolkata,4,469,0,1876.0,676.0,Referral,Net Banking,Mobile,0,4,1200
ORD10948,2024-02-09,February,2,Q1,Home & Kitchen,Bedsheet Set,Delhi,Delhi,1,555,0,555.0,155.0,Social Media,Credit Card,Mobile,0,5,400
ORD10949,2024-03-28,March,3,Q1,Beauty,Face Serum,Madhya Pradesh,Bhopal,5,558,20,2232.0,732.0,Organic Search,Net Banking,Mobile,0,4,1500
ORD10950,2024-07-12,July,7,Q3,Groceries,Organic Honey,Uttar Pradesh,Lucknow,5,559,30,1956.5,556.5,Social Media,Net Banking,Desktop,1,4,1400
ORD10951,2024-05-12,May,5,Q2,Electronics,Earbuds,Madhya Pradesh,Bhopal,1,2344,0,2344.0,1144.0,Direct,Net Banking,Mobile,1,3,1200
ORD10952,2024-04-12,April,4,Q2,Electronics,Smartphone,Uttar Pradesh,Lucknow,1,19500,10,17550.0,2550.0,Email Campaign,UPI,Desktop,0,5,15000
ORD10953,2024-10-19,October,10,Q4,Groceries,Dry Fruits 500g,Odisha,Bhubaneswar,1,507,25,380.25,30.25,Referral,Credit Card,Desktop,0,4,350
ORD10954,2024-04-28,April,4,Q2,Beauty,Hair Oil,Gujarat,Ahmedabad,4,228,0,912.0,312.0,Social Media,UPI,Desktop,0,3,600
ORD10955,2024-08-11,August,8,Q3,Groceries,Dry Fruits 500g,West Bengal,Kolkata,1,718,25,538.5,188.5,Organic Search,Credit Card,Mobile,1,4,350
ORD10956,2024-03-16,March,3,Q1,Home & Kitchen,Pressure Cooker,Delhi,Delhi,2,1498,0,2996.0,1396.0,Social Media,Debit Card,Mobile,0,3,1600
ORD10957,2024-08-19,August,8,Q3,Fashion,Jeans,Haryana,Gurugram,2,1022,10,1839.6,239.6,Direct,Credit Card,Mobile,0,3,1600
ORD10958,2024-07-08,July,7,Q3,Fashion,Kurta Set,Uttar Pradesh,Lucknow,1,773,30,541.1,-58.9,Referral,Credit Card,Mobile,0,2,600
ORD10959,2024-05-19,May,5,Q2,Home & Kitchen,Bedsheet Set,Delhi,Delhi,4,632,30,1769.6,169.6,Referral,UPI,Tablet,0,5,1600
ORD10960,2024-02-04,February,2,Q1,Electronics,Earbuds,Madhya Pradesh,Bhopal,1,1862,20,1489.6,289.6,Referral,Debit Card,Tablet,0,5,1200
ORD10961,2024-05-20,May,5,Q2,Groceries,Dry Fruits 500g,Tamil Nadu,Chennai,3,509,5,1450.65,400.65,Direct,Debit Card,Mobile,0,4,1050
ORD10962,2024-02-11,February,2,Q1,Beauty,Face Serum,Telangana,Hyderabad,1,394,15,334.9,34.9,Organic Search,Credit Card,Mobile,0,4,300
ORD10963,2024-12-02,December,12,Q4,Home & Kitchen,Air Fryer,Punjab,Chandigarh,1,4540,5,4313.0,1813.0,Direct,Debit Card,Mobile,0,4,2500
ORD10964,2024-02-21,February,2,Q1,Fashion,Jeans,Madhya Pradesh,Bhopal,2,1661,0,3322.0,1722.0,Direct,Cash on Delivery,Desktop,0,5,1600
ORD10965,2024-11-26,November,11,Q4,Sports,Yoga Mat,Karnataka,Bengaluru,1,484,0,484.0,84.0,Social Media,Cash on Delivery,Mobile,0,4,400
ORD10966,2024-12-15,December,12,Q4,Home & Kitchen,Air Fryer,Telangana,Hyderabad,1,3826,20,3060.8,560.8,Organic Search,Credit Card,Mobile,0,4,2500
ORD10967,2024-07-04,July,7,Q3,Beauty,Face Serum,Odisha,Bhubaneswar,2,774,15,1315.8,715.8,Email Campaign,Net Banking,Mobile,0,2,600
ORD10968,2024-07-14,July,7,Q3,Groceries,Dry Fruits 500g,Uttar Pradesh,Lucknow,1,685,0,685.0,335.0,Referral,Cash on Delivery,Mobile,0,5,350
ORD10969,2024-12-26,December,12,Q4,Beauty,Hair Oil,Kerala,Kochi,2,242,20,387.2,87.2,Organic Search,Net Banking,Desktop,0,5,300
ORD10970,2024-02-27,February,2,Q1,Groceries,Organic Honey,Kerala,Kochi,1,329,25,246.75,-33.25,Social Media,Debit Card,Mobile,0,5,280
ORD10971,2024-09-17,September,9,Q3,Books,UPSC Guide,Karnataka,Bengaluru,1,647,25,485.25,85.25,Organic Search,Credit Card,Mobile,0,5,400
ORD10972,2024-06-23,June,6,Q2,Sports,Dumbbell Set,Uttar Pradesh,Lucknow,1,2044,20,1635.2,835.2,Organic Search,Cash on Delivery,Mobile,0,4,800
ORD10973,2024-07-15,July,7,Q3,Groceries,Dry Fruits 500g,Delhi,Delhi,2,691,15,1174.7,474.7,Organic Search,Cash on Delivery,Tablet,0,5,700
ORD10974,2024-01-29,January,1,Q1,Fashion,Kurta Set,Punjab,Chandigarh,2,1045,5,1985.5,785.5,Direct,UPI,Mobile,0,2,1200
ORD10975,2024-03-02,March,3,Q1,Groceries,Organic Honey,Uttar Pradesh,Bareilly,2,502,15,853.4,293.4,Referral,UPI,Mobile,0,5,560
ORD10976,2024-04-13,April,4,Q2,Groceries,Organic Honey,Gujarat,Ahmedabad,2,388,30,543.2,-16.8,Paid Ad,Debit Card,Mobile,0,3,560
ORD10977,2024-04-16,April,4,Q2,Fashion,Kurta Set,Haryana,Gurugram,2,1054,15,1791.8,591.8,Referral,UPI,Mobile,0,2,1200
ORD10978,2024-12-30,December,12,Q4,Electronics,Smartwatch,Kerala,Kochi,1,4279,10,3851.1,351.1,Referral,Debit Card,Mobile,0,5,3500
ORD10979,2024-03-23,March,3,Q1,Home & Kitchen,Air Fryer,Punjab,Chandigarh,2,5291,5,10052.9,5052.9,Direct,Debit Card,Desktop,0,5,5000
ORD10980,2024-09-12,September,9,Q3,Beauty,Hair Oil,Uttar Pradesh,Bareilly,2,315,5,598.5,298.5,Direct,Net Banking,Desktop,0,3,300
ORD10981,2024-04-05,April,4,Q2,Books,Data Science Book,Odisha,Bhubaneswar,2,774,5,1470.6,470.6,Referral,UPI,Tablet,0,4,1000
ORD10982,2024-01-06,January,1,Q1,Fashion,Kurta Set,Delhi,Delhi,1,1365,20,1092.0,492.0,Organic Search,UPI,Mobile,0,4,600
ORD10983,2024-04-11,April,4,Q2,Beauty,Moisturiser,Gujarat,Ahmedabad,1,400,5,380.0,180.0,Social Media,UPI,Tablet,0,5,200
